ID;X;Y;WC
2057;352602;6470000;0.19
2058;352602;6470000;0.22
2059;352602;6470000;0.27
2060;352602;6470000;0.34
2061;352602;6470000;0.37
2062;352602;6470000;0.35
2063;352602;6470000;0.33
2064;352602;6470000;0.31
2065;352602;6470000;0.3
2066;352602;6470000;0.3
2067;352602;6470000;0.3
2068;352602;6470000;0.3
2069;352602;6470000;0.3
2070;352602;6470000;0.3
2071;352602;6470000;0.31
2072;352602;6470000;0.31
2073;352602;6470000;0.31
2074;352602;6470000;0.31
2075;352602;6470000;0.31
2076;352602;6470000;0.3
2077;352602;6470000;0.3
2078;352602;6470000;0.29
2079;352602;6470000;0.29
2080;352602;6470000;0.28
2081;352602;6470000;0.27
2082;352602;6470000;0.27
2083;352602;6470000;0.26
2084;352602;6470000;0.25
2085;352602;6470000;0.25
2086;352602;6470000;0.25
2087;352602;6470000;0.26
2088;352602;6470000;0.26
2089;352602;6470000;0.27
2090;352602;6470000;0.27
2091;352602;6470000;0.28
2092;352602;6470000;0.29
2093;352602;6470000;0.29
2094;352602;6470000;0.3
2095;352602;6470000;0.3
2096;352702;6460000;0.34
2097;352702;6460000;0.34
2098;352702;6460000;0.34
2099;352702;6460000;0.35
2100;352702;6460000;0.35
2101;352702;6460000;0.35
2102;352702;6460000;0.36
2103;352702;6460000;0.37
2104;352702;6460000;0.38
2105;352702;6460000;0.39
2106;352702;6460000;0.38
2107;352702;6460000;0.37
2108;352702;6460000;0.37
2109;352702;6460000;0.36
2110;352702;6460000;0.35
2111;352702;6460000;0.33
2112;352702;6460000;0.31
2113;352702;6460000;0.3
2114;352702;6460000;0.29
2115;352702;6460000;0.28
2116;352702;6460000;0.26
2117;352702;6460000;0.25
2118;352702;6460000;0.24
2119;352702;6460000;0.22
2120;352702;6460000;0.21
2121;352702;6460000;0.2
2122;352702;6470000;0.2
2123;352702;6470000;0.19
2124;352702;6470000;0.19
2125;352702;6470000;0.18
2126;352702;6470000;0.18
2127;352702;6470000;0.19
2128;352702;6470000;0.21
2129;352702;6470000;0.24
2130;352702;6470000;0.28
2131;352702;6470000;0.32
2132;352702;6470000;0.34
2133;352702;6470000;0.33
2134;352702;6470000;0.32
2135;352702;6470000;0.31
2136;352702;6470000;0.3
2137;352702;6470000;0.3
2138;352702;6470000;0.3
2139;352702;6470000;0.3
2140;352702;6470000;0.3
2141;352702;6470000;0.3
2142;352702;6470000;0.3
2143;352702;6470000;0.3
2144;352702;6470000;0.3
2145;352702;6470000;0.3
2146;352702;6470000;0.3
2147;352702;6470000;0.29
2148;352702;6470000;0.29
2149;352702;6470000;0.28
2150;352702;6470000;0.28
2151;352702;6470000;0.27
2152;352702;6470000;0.26
2153;352702;6470000;0.26
2154;352702;6470000;0.25
2155;352702;6470000;0.24
2156;352702;6470000;0.24
2157;352702;6470000;0.24
2158;352702;6470000;0.25
2159;352702;6470000;0.25
2160;352702;6470000;0.25
2161;352702;6470000;0.26
2162;352702;6470000;0.27
2163;352702;6470000;0.28
2164;352702;6470000;0.28
2165;352702;6470000;0.29
2166;352702;6470000;0.3
2167;352802;6460000;1.7E+38
2168;352802;6460000;0.32
2169;352802;6460000;0.32
2170;352802;6460000;0.32
2171;352802;6460000;0.32
2172;352802;6460000;0.32
2173;352802;6460000;0.33
2174;352802;6460000;0.33
2175;352802;6460000;0.34
2176;352802;6460000;0.34
2177;352802;6460000;0.34
2178;352802;6460000;0.34
2179;352802;6460000;0.34
2180;352802;6460000;0.35
2181;352802;6460000;0.36
2182;352802;6460000;0.37
2183;352802;6460000;0.38
2184;352802;6460000;0.38
2185;352802;6460000;0.37
2186;352802;6460000;0.37
2187;352802;6460000;0.36
2188;352802;6460000;0.35
2189;352802;6460000;0.34
2190;352802;6460000;0.32
2191;352802;6460000;0.31
2192;352802;6460000;0.31
2193;352802;6460000;0.3
2194;352802;6460000;0.29
2195;352802;6460000;0.27
2196;352802;6460000;0.26
2197;352802;6460000;0.24
2198;352802;6460000;0.22
2199;352802;6460000;0.21
2200;352802;6470000;0.2
2201;352802;6470000;0.19
2202;352802;6470000;0.19
2203;352802;6470000;0.18
2204;352802;6470000;0.18
2205;352802;6470000;0.19
2206;352802;6470000;0.21
2207;352802;6470000;0.24
2208;352802;6470000;0.26
2209;352802;6470000;0.28
2210;352802;6470000;0.3
2211;352802;6470000;0.3
2212;352802;6470000;0.3
2213;352802;6470000;0.3
2214;352802;6470000;0.3
2215;352802;6470000;0.3
2216;352802;6470000;0.3
2217;352802;6470000;0.29
2218;352802;6470000;0.29
2219;352802;6470000;0.29
2220;352802;6470000;0.29
2221;352802;6470000;0.29
2222;352802;6470000;0.29
2223;352802;6470000;0.29
2224;352802;6470000;0.29
2225;352802;6470000;0.29
2226;352802;6470000;0.28
2227;352802;6470000;0.27
2228;352802;6470000;0.26
2229;352802;6470000;0.26
2230;352802;6470000;0.25
2231;352802;6470000;0.25
2232;352802;6470000;0.24
2233;352802;6470000;0.23
2234;352802;6470000;0.23
2235;352802;6470000;0.23
2236;352802;6470000;0.24
2237;352802;6470000;0.24
2238;352802;6470000;0.25
2239;352802;6470000;0.26
2240;352802;6470000;0.26
2241;352802;6470000;0.27
2242;352802;6470000;0.28
2243;352802;6470000;0.28
2244;352802;6470000;0.29
2245;352802;6470000;0.37
2246;352802;6470000;0.38
2247;352802;6470000;0.38
2248;352802;6470000;0.38
2249;352802;6470000;0.38
2250;352902;6460000;1.7E+38
2251;352902;6460000;0.31
2252;352902;6460000;0.31
2253;352902;6460000;0.32
2254;352902;6460000;0.32
2255;352902;6460000;0.32
2256;352902;6460000;0.33
2257;352902;6460000;0.33
2258;352902;6460000;0.33
2259;352902;6460000;0.33
2260;352902;6460000;0.34
2261;352902;6460000;0.34
2262;352902;6460000;0.33
2263;352902;6460000;0.33
2264;352902;6460000;0.34
2265;352902;6460000;0.35
2266;352902;6460000;0.36
2267;352902;6460000;0.37
2268;352902;6460000;0.37
2269;352902;6460000;0.37
2270;352902;6460000;0.38
2271;352902;6460000;0.37
2272;352902;6460000;0.36
2273;352902;6460000;0.35
2274;352902;6460000;0.35
2275;352902;6460000;0.34
2276;352902;6460000;0.33
2277;352902;6460000;0.32
2278;352902;6460000;0.31
2279;352902;6460000;0.3
2280;352902;6460000;0.28
2281;352902;6460000;0.25
2282;352902;6460000;0.22
2283;352902;6460000;0.21
2284;352902;6470000;0.2
2285;352902;6470000;0.19
2286;352902;6470000;0.19
2287;352902;6470000;0.18
2288;352902;6470000;0.17
2289;352902;6470000;0.19
2290;352902;6470000;0.22
2291;352902;6470000;0.23
2292;352902;6470000;0.25
2293;352902;6470000;0.26
2294;352902;6470000;0.28
2295;352902;6470000;0.28
2296;352902;6470000;0.29
2297;352902;6470000;0.3
2298;352902;6470000;0.3
2299;352902;6470000;0.3
2300;352902;6470000;0.3
2301;352902;6470000;0.29
2302;352902;6470000;0.29
2303;352902;6470000;0.28
2304;352902;6470000;0.28
2305;352902;6470000;0.29
2306;352902;6470000;0.29
2307;352902;6470000;0.29
2308;352902;6470000;0.29
2309;352902;6470000;0.28
2310;352902;6470000;0.28
2311;352902;6470000;0.27
2312;352902;6470000;0.26
2313;352902;6470000;0.25
2314;352902;6470000;0.25
2315;352902;6470000;0.24
2316;352902;6470000;0.23
2317;352902;6470000;0.22
2318;352902;6470000;0.21
2319;352902;6470000;0.22
2320;352902;6470000;0.23
2321;352902;6470000;0.24
2322;352902;6470000;0.25
2323;352902;6470000;0.25
2324;352902;6470000;0.26
2325;352902;6470000;0.26
2326;352902;6470000;0.27
2327;352902;6470000;0.28
2328;352902;6470000;0.28
2329;352902;6470000;0.37
2330;352902;6470000;0.37
2331;352902;6470000;0.38
2332;352902;6470000;0.38
2333;352902;6470000;0.38
2334;352902;6470000;0.39
2335;352902;6470000;0.39
2336;353002;6460000;1.7E+38
2337;353002;6460000;0.31
2338;353002;6460000;0.31
2339;353002;6460000;0.31
2340;353002;6460000;0.31
2341;353002;6460000;0.32
2342;353002;6460000;0.32
2343;353002;6460000;0.33
2344;353002;6460000;0.33
2345;353002;6460000;0.33
2346;353002;6460000;0.34
2347;353002;6460000;0.34
2348;353002;6460000;0.34
2349;353002;6460000;0.34
2350;353002;6460000;0.34
2351;353002;6460000;0.35
2352;353002;6460000;0.36
2353;353002;6460000;0.36
2354;353002;6460000;0.37
2355;353002;6460000;0.38
2356;353002;6460000;0.39
2357;353002;6460000;0.38
2358;353002;6460000;0.37
2359;353002;6460000;0.37
2360;353002;6460000;0.37
2361;353002;6460000;0.36
2362;353002;6460000;0.35
2363;353002;6460000;0.34
2364;353002;6460000;0.34
2365;353002;6460000;0.33
2366;353002;6460000;0.3
2367;353002;6460000;0.26
2368;353002;6460000;0.22
2369;353002;6460000;0.19
2370;353002;6470000;0.19
2371;353002;6470000;0.19
2372;353002;6470000;0.2
2373;353002;6470000;0.2
2374;353002;6470000;0.2
2375;353002;6470000;0.21
2376;353002;6470000;0.22
2377;353002;6470000;0.23
2378;353002;6470000;0.24
2379;353002;6470000;0.25
2380;353002;6470000;0.26
2381;353002;6470000;0.27
2382;353002;6470000;0.28
2383;353002;6470000;0.29
2384;353002;6470000;0.3
2385;353002;6470000;0.3
2386;353002;6470000;0.3
2387;353002;6470000;0.3
2388;353002;6470000;0.29
2389;353002;6470000;0.28
2390;353002;6470000;0.28
2391;353002;6470000;0.29
2392;353002;6470000;0.29
2393;353002;6470000;0.29
2394;353002;6470000;0.29
2395;353002;6470000;0.28
2396;353002;6470000;0.27
2397;353002;6470000;0.26
2398;353002;6470000;0.26
2399;353002;6470000;0.25
2400;353002;6470000;0.24
2401;353002;6470000;0.24
2402;353002;6470000;0.23
2403;353002;6470000;0.22
2404;353002;6470000;0.22
2405;353002;6470000;0.22
2406;353002;6470000;0.23
2407;353002;6470000;0.24
2408;353002;6470000;0.24
2409;353002;6470000;0.25
2410;353002;6470000;0.25
2411;353002;6470000;0.26
2412;353002;6470000;0.26
2413;353002;6470000;0.27
2414;353002;6470000;0.28
2415;353002;6470000;0.28
2416;353002;6470000;0.29
2417;353002;6470000;0.36
2418;353002;6470000;0.37
2419;353002;6470000;0.38
2420;353002;6470000;0.38
2421;353002;6470000;0.39
2422;353002;6470000;0.39
2423;353002;6470000;0.39
2424;353002;6470000;0.39
2425;353002;6470000;0.39
2426;353102;6460000;1.7E+38
2427;353102;6460000;0.3
2428;353102;6460000;0.3
2429;353102;6460000;0.3
2430;353102;6460000;0.31
2431;353102;6460000;0.31
2432;353102;6460000;0.32
2433;353102;6460000;0.32
2434;353102;6460000;0.33
2435;353102;6460000;0.34
2436;353102;6460000;0.34
2437;353102;6460000;0.34
2438;353102;6460000;0.35
2439;353102;6460000;0.35
2440;353102;6460000;0.35
2441;353102;6460000;0.35
2442;353102;6460000;0.35
2443;353102;6460000;0.36
2444;353102;6460000;0.37
2445;353102;6460000;0.38
2446;353102;6460000;0.38
2447;353102;6460000;0.38
2448;353102;6460000;0.38
2449;353102;6460000;0.38
2450;353102;6460000;0.39
2451;353102;6460000;0.39
2452;353102;6460000;0.37
2453;353102;6460000;0.35
2454;353102;6460000;0.34
2455;353102;6460000;0.32
2456;353102;6460000;0.3
2457;353102;6460000;0.27
2458;353102;6460000;0.23
2459;353102;6460000;0.18
2460;353102;6470000;0.18
2461;353102;6470000;0.2
2462;353102;6470000;0.21
2463;353102;6470000;0.21
2464;353102;6470000;0.21
2465;353102;6470000;0.22
2466;353102;6470000;0.22
2467;353102;6470000;0.23
2468;353102;6470000;0.24
2469;353102;6470000;0.24
2470;353102;6470000;0.26
2471;353102;6470000;0.27
2472;353102;6470000;0.28
2473;353102;6470000;0.29
2474;353102;6470000;0.3
2475;353102;6470000;0.3
2476;353102;6470000;0.3
2477;353102;6470000;0.3
2478;353102;6470000;0.3
2479;353102;6470000;0.3
2480;353102;6470000;0.29
2481;353102;6470000;0.29
2482;353102;6470000;0.29
2483;353102;6470000;0.29
2484;353102;6470000;0.28
2485;353102;6470000;0.28
2486;353102;6470000;0.27
2487;353102;6470000;0.26
2488;353102;6470000;0.26
2489;353102;6470000;0.25
2490;353102;6470000;0.24
2491;353102;6470000;0.24
2492;353102;6470000;0.23
2493;353102;6470000;0.23
2494;353102;6470000;0.22
2495;353102;6470000;0.23
2496;353102;6470000;0.23
2497;353102;6470000;0.24
2498;353102;6470000;0.24
2499;353102;6470000;0.25
2500;353102;6470000;0.25
2501;353102;6470000;0.25
2502;353102;6470000;0.26
2503;353102;6470000;0.26
2504;353102;6470000;0.27
2505;353102;6470000;0.27
2506;353102;6470000;0.28
2507;353102;6470000;0.29
2508;353102;6470000;0.36
2509;353102;6470000;0.37
2510;353102;6470000;0.37
2511;353102;6470000;0.38
2512;353102;6470000;0.39
2513;353102;6470000;0.39
2514;353102;6470000;0.39
2515;353102;6470000;0.4
2516;353102;6470000;0.4
2517;353102;6470000;0.4
2518;353102;6470000;0.4
2519;353202;6460000;1.7E+38
2520;353202;6460000;0.3
2521;353202;6460000;0.29
2522;353202;6460000;0.29
2523;353202;6460000;0.3
2524;353202;6460000;0.31
2525;353202;6460000;0.31
2526;353202;6460000;0.32
2527;353202;6460000;0.33
2528;353202;6460000;0.34
2529;353202;6460000;0.35
2530;353202;6460000;0.35
2531;353202;6460000;0.35
2532;353202;6460000;0.35
2533;353202;6460000;0.35
2534;353202;6460000;0.35
2535;353202;6460000;0.34
2536;353202;6460000;0.36
2537;353202;6460000;0.37
2538;353202;6460000;0.38
2539;353202;6460000;0.38
2540;353202;6460000;0.39
2541;353202;6460000;0.39
2542;353202;6460000;0.39
2543;353202;6460000;0.4
2544;353202;6460000;0.4
2545;353202;6460000;0.38
2546;353202;6460000;0.36
2547;353202;6460000;0.35
2548;353202;6460000;0.33
2549;353202;6460000;0.31
2550;353202;6460000;0.28
2551;353202;6460000;0.26
2552;353202;6460000;0.24
2553;353202;6470000;0.23
2554;353202;6470000;0.22
2555;353202;6470000;0.22
2556;353202;6470000;0.22
2557;353202;6470000;0.22
2558;353202;6470000;0.22
2559;353202;6470000;0.23
2560;353202;6470000;0.23
2561;353202;6470000;0.24
2562;353202;6470000;0.25
2563;353202;6470000;0.27
2564;353202;6470000;0.28
2565;353202;6470000;0.29
2566;353202;6470000;0.3
2567;353202;6470000;0.31
2568;353202;6470000;0.31
2569;353202;6470000;0.31
2570;353202;6470000;0.32
2571;353202;6470000;0.32
2572;353202;6470000;0.32
2573;353202;6470000;0.31
2574;353202;6470000;0.3
2575;353202;6470000;0.29
2576;353202;6470000;0.29
2577;353202;6470000;0.28
2578;353202;6470000;0.27
2579;353202;6470000;0.27
2580;353202;6470000;0.26
2581;353202;6470000;0.25
2582;353202;6470000;0.25
2583;353202;6470000;0.24
2584;353202;6470000;0.23
2585;353202;6470000;0.23
2586;353202;6470000;0.23
2587;353202;6470000;0.22
2588;353202;6470000;0.23
2589;353202;6470000;0.23
2590;353202;6470000;0.23
2591;353202;6470000;0.24
2592;353202;6470000;0.24
2593;353202;6470000;0.24
2594;353202;6470000;0.24
2595;353202;6470000;0.25
2596;353202;6470000;0.25
2597;353202;6470000;0.26
2598;353202;6470000;0.26
2599;353202;6470000;0.27
2600;353202;6470000;0.28
2601;353202;6470000;0.29
2602;353202;6470000;0.36
2603;353202;6470000;0.37
2604;353202;6470000;0.38
2605;353202;6470000;0.39
2606;353202;6470000;0.4
2607;353202;6470000;0.4
2608;353202;6470000;0.4
2609;353202;6470000;0.4
2610;353202;6470000;0.4
2611;353202;6470000;0.4
2612;353202;6470000;0.4
2613;353202;6470000;0.4
2614;353202;6470000;0.4
2615;353202;6470000;0.4
2616;353202;6470000;0.4
2617;353302;6460000;1.7E+38
2618;353302;6460000;0.29
2619;353302;6460000;0.28
2620;353302;6460000;0.25
2621;353302;6460000;0.29
2622;353302;6460000;0.3
2623;353302;6460000;0.31
2624;353302;6460000;0.32
2625;353302;6460000;0.33
2626;353302;6460000;0.34
2627;353302;6460000;0.36
2628;353302;6460000;0.37
2629;353302;6460000;0.37
2630;353302;6460000;0.36
2631;353302;6460000;0.35
2632;353302;6460000;0.35
2633;353302;6460000;0.35
2634;353302;6460000;0.36
2635;353302;6460000;0.37
2636;353302;6460000;0.38
2637;353302;6460000;0.39
2638;353302;6460000;0.4
2639;353302;6460000;0.39
2640;353302;6460000;0.39
2641;353302;6460000;0.39
2642;353302;6460000;0.38
2643;353302;6460000;0.37
2644;353302;6460000;0.36
2645;353302;6460000;0.36
2646;353302;6460000;0.34
2647;353302;6460000;0.32
2648;353302;6460000;0.3
2649;353302;6460000;0.28
2650;353302;6460000;0.27
2651;353302;6470000;0.25
2652;353302;6470000;0.24
2653;353302;6470000;0.24
2654;353302;6470000;0.23
2655;353302;6470000;0.23
2656;353302;6470000;0.23
2657;353302;6470000;0.22
2658;353302;6470000;0.23
2659;353302;6470000;0.24
2660;353302;6470000;0.26
2661;353302;6470000;0.28
2662;353302;6470000;0.29
2663;353302;6470000;0.3
2664;353302;6470000;0.31
2665;353302;6470000;0.31
2666;353302;6470000;0.32
2667;353302;6470000;0.32
2668;353302;6470000;0.33
2669;353302;6470000;0.34
2670;353302;6470000;0.34
2671;353302;6470000;0.32
2672;353302;6470000;0.31
2673;353302;6470000;0.3
2674;353302;6470000;0.29
2675;353302;6470000;0.28
2676;353302;6470000;0.27
2677;353302;6470000;0.26
2678;353302;6470000;0.26
2679;353302;6470000;0.25
2680;353302;6470000;0.24
2681;353302;6470000;0.24
2682;353302;6470000;0.23
2683;353302;6470000;0.22
2684;353302;6470000;0.22
2685;353302;6470000;0.22
2686;353302;6470000;0.22
2687;353302;6470000;0.22
2688;353302;6470000;0.23
2689;353302;6470000;0.23
2690;353302;6470000;0.24
2691;353302;6470000;0.23
2692;353302;6470000;0.23
2693;353302;6470000;0.23
2694;353302;6470000;0.24
2695;353302;6470000;0.24
2696;353302;6470000;0.25
2697;353302;6470000;0.26
2698;353302;6470000;0.28
2699;353302;6470000;0.29
2700;353302;6470000;0.35
2701;353302;6470000;0.36
2702;353302;6470000;0.37
2703;353302;6470000;0.38
2704;353302;6470000;0.39
2705;353302;6470000;0.41
2706;353302;6470000;0.42
2707;353302;6470000;0.41
2708;353302;6470000;0.41
2709;353302;6470000;0.41
2710;353302;6470000;0.4
2711;353302;6470000;0.4
2712;353302;6470000;0.4
2713;353302;6470000;0.4
2714;353302;6470000;0.4
2715;353302;6470000;0.4
2716;353402;6460000;1.7E+38
2717;353402;6460000;0.29
2718;353402;6460000;0.28
2719;353402;6460000;0.28
2720;353402;6460000;0.29
2721;353402;6460000;0.3
2722;353402;6460000;0.31
2723;353402;6460000;0.32
2724;353402;6460000;0.33
2725;353402;6460000;0.34
2726;353402;6460000;0.36
2727;353402;6460000;0.37
2728;353402;6460000;0.37
2729;353402;6460000;0.36
2730;353402;6460000;0.35
2731;353402;6460000;0.35
2732;353402;6460000;0.36
2733;353402;6460000;0.37
2734;353402;6460000;0.38
2735;353402;6460000;0.4
2736;353402;6460000;0.41
2737;353402;6460000;0.41
2738;353402;6460000;0.4
2739;353402;6460000;0.39
2740;353402;6460000;0.38
2741;353402;6460000;0.38
2742;353402;6460000;0.37
2743;353402;6460000;0.37
2744;353402;6460000;0.37
2745;353402;6460000;0.36
2746;353402;6460000;0.34
2747;353402;6460000;0.31
2748;353402;6460000;0.3
2749;353402;6460000;0.28
2750;353402;6470000;0.27
2751;353402;6470000;0.26
2752;353402;6470000;0.25
2753;353402;6470000;0.25
2754;353402;6470000;0.24
2755;353402;6470000;0.23
2756;353402;6470000;0.21
2757;353402;6470000;0.19
2758;353402;6470000;0.24
2759;353402;6470000;0.26
2760;353402;6470000;0.29
2761;353402;6470000;0.3
2762;353402;6470000;0.31
2763;353402;6470000;0.31
2764;353402;6470000;0.32
2765;353402;6470000;0.32
2766;353402;6470000;0.33
2767;353402;6470000;0.33
2768;353402;6470000;0.34
2769;353402;6470000;0.34
2770;353402;6470000;0.32
2771;353402;6470000;0.31
2772;353402;6470000;0.3
2773;353402;6470000;0.29
2774;353402;6470000;0.28
2775;353402;6470000;0.27
2776;353402;6470000;0.26
2777;353402;6470000;0.26
2778;353402;6470000;0.25
2779;353402;6470000;0.24
2780;353402;6470000;0.23
2781;353402;6470000;0.23
2782;353402;6470000;0.22
2783;353402;6470000;0.21
2784;353402;6470000;0.21
2785;353402;6470000;0.21
2786;353402;6470000;0.21
2787;353402;6470000;0.22
2788;353402;6470000;0.22
2789;353402;6470000;0.22
2790;353402;6470000;0.22
2791;353402;6470000;0.22
2792;353402;6470000;0.21
2793;353402;6470000;0.21
2794;353402;6470000;0.23
2795;353402;6470000;0.24
2796;353402;6470000;0.26
2797;353402;6470000;0.27
2798;353402;6470000;0.28
2799;353402;6470000;0.29
2800;353402;6470000;0.35
2801;353402;6470000;0.36
2802;353402;6470000;0.37
2803;353402;6470000;0.38
2804;353402;6470000;0.39
2805;353402;6470000;0.41
2806;353402;6470000;0.43
2807;353402;6470000;0.42
2808;353402;6470000;0.41
2809;353402;6470000;0.41
2810;353402;6470000;0.41
2811;353402;6470000;0.41
2812;353402;6470000;0.4
2813;353402;6470000;0.4
2814;353402;6470000;0.4
2815;353402;6470000;0.4
2816;353502;6460000;1.7E+38
2817;353502;6460000;0.29
2818;353502;6460000;0.29
2819;353502;6460000;0.29
2820;353502;6460000;0.29
2821;353502;6460000;0.3
2822;353502;6460000;0.31
2823;353502;6460000;0.32
2824;353502;6460000;0.32
2825;353502;6460000;0.33
2826;353502;6460000;0.34
2827;353502;6460000;0.35
2828;353502;6460000;0.35
2829;353502;6460000;0.35
2830;353502;6460000;0.35
2831;353502;6460000;0.35
2832;353502;6460000;0.36
2833;353502;6460000;0.37
2834;353502;6460000;0.38
2835;353502;6460000;0.4
2836;353502;6460000;0.43
2837;353502;6460000;0.42
2838;353502;6460000;0.4
2839;353502;6460000;0.39
2840;353502;6460000;0.38
2841;353502;6460000;0.37
2842;353502;6460000;0.37
2843;353502;6460000;0.36
2844;353502;6460000;0.36
2845;353502;6460000;0.35
2846;353502;6460000;0.34
2847;353502;6460000;0.32
2848;353502;6460000;0.31
2849;353502;6460000;0.29
2850;353502;6470000;0.28
2851;353502;6470000;0.27
2852;353502;6470000;0.27
2853;353502;6470000;0.26
2854;353502;6470000;0.25
2855;353502;6470000;0.24
2856;353502;6470000;0.23
2857;353502;6470000;0.23
2858;353502;6470000;0.25
2859;353502;6470000;0.27
2860;353502;6470000;0.29
2861;353502;6470000;0.31
2862;353502;6470000;0.31
2863;353502;6470000;0.32
2864;353502;6470000;0.32
2865;353502;6470000;0.32
2866;353502;6470000;0.32
2867;353502;6470000;0.32
2868;353502;6470000;0.33
2869;353502;6470000;0.32
2870;353502;6470000;0.31
2871;353502;6470000;0.3
2872;353502;6470000;0.29
2873;353502;6470000;0.29
2874;353502;6470000;0.28
2875;353502;6470000;0.27
2876;353502;6470000;0.26
2877;353502;6470000;0.25
2878;353502;6470000;0.25
2879;353502;6470000;0.24
2880;353502;6470000;0.23
2881;353502;6470000;0.22
2882;353502;6470000;0.21
2883;353502;6470000;0.2
2884;353502;6470000;0.2
2885;353502;6470000;0.2
2886;353502;6470000;0.2
2887;353502;6470000;0.2
2888;353502;6470000;0.2
2889;353502;6470000;0.2
2890;353502;6470000;0.2
2891;353502;6470000;0.2
2892;353502;6470000;0.2
2893;353502;6470000;0.18
2894;353502;6470000;0.21
2895;353502;6470000;0.24
2896;353502;6470000;0.25
2897;353502;6470000;0.27
2898;353502;6470000;0.28
2899;353502;6470000;0.29
2900;353502;6470000;0.36
2901;353502;6470000;0.37
2902;353502;6470000;0.38
2903;353502;6470000;0.39
2904;353502;6470000;0.4
2905;353502;6470000;0.41
2906;353502;6470000;0.41
2907;353502;6470000;0.41
2908;353502;6470000;0.41
2909;353502;6470000;0.41
2910;353502;6470000;0.41
2911;353502;6470000;0.41
2912;353502;6470000;0.41
2913;353502;6470000;0.4
2914;353502;6470000;0.4
2915;353602;6460000;1.7E+38
2916;353602;6460000;0.28
2917;353602;6460000;0.28
2918;353602;6460000;0.28
2919;353602;6460000;0.29
2920;353602;6460000;0.3
2921;353602;6460000;0.31
2922;353602;6460000;0.31
2923;353602;6460000;0.31
2924;353602;6460000;0.32
2925;353602;6460000;0.32
2926;353602;6460000;0.33
2927;353602;6460000;0.33
2928;353602;6460000;0.34
2929;353602;6460000;0.34
2930;353602;6460000;0.34
2931;353602;6460000;0.35
2932;353602;6460000;0.36
2933;353602;6460000;0.37
2934;353602;6460000;0.38
2935;353602;6460000;0.39
2936;353602;6460000;0.39
2937;353602;6460000;0.38
2938;353602;6460000;0.38
2939;353602;6460000;0.37
2940;353602;6460000;0.37
2941;353602;6460000;0.36
2942;353602;6460000;0.36
2943;353602;6460000;0.35
2944;353602;6460000;0.34
2945;353602;6460000;0.33
2946;353602;6460000;0.32
2947;353602;6460000;0.31
2948;353602;6460000;0.3
2949;353602;6470000;0.29
2950;353602;6470000;0.28
2951;353602;6470000;0.28
2952;353602;6470000;0.27
2953;353602;6470000;0.27
2954;353602;6470000;0.26
2955;353602;6470000;0.26
2956;353602;6470000;0.26
2957;353602;6470000;0.27
2958;353602;6470000;0.28
2959;353602;6470000;0.3
2960;353602;6470000;0.31
2961;353602;6470000;0.31
2962;353602;6470000;0.32
2963;353602;6470000;0.32
2964;353602;6470000;0.32
2965;353602;6470000;0.32
2966;353602;6470000;0.32
2967;353602;6470000;0.31
2968;353602;6470000;0.31
2969;353602;6470000;0.3
2970;353602;6470000;0.3
2971;353602;6470000;0.29
2972;353602;6470000;0.28
2973;353602;6470000;0.28
2974;353602;6470000;0.27
2975;353602;6470000;0.26
2976;353602;6470000;0.25
2977;353602;6470000;0.24
2978;353602;6470000;0.23
2979;353602;6470000;0.23
2980;353602;6470000;0.22
2981;353602;6470000;0.21
2982;353602;6470000;0.2
2983;353602;6470000;0.2
2984;353602;6470000;0.2
2985;353602;6470000;0.2
2986;353602;6470000;0.19
2987;353602;6470000;0.19
2988;353602;6470000;0.19
2989;353602;6470000;0.19
2990;353602;6470000;0.2
2991;353602;6470000;0.2
2992;353602;6470000;0.21
2993;353602;6470000;0.22
2994;353602;6470000;0.24
2995;353602;6470000;0.25
2996;353602;6470000;0.27
2997;353602;6470000;0.28
2998;353602;6470000;0.29
2999;353602;6470000;0.36
3000;353602;6470000;0.37
3001;353602;6470000;0.37
3002;353602;6470000;0.38
3003;353602;6470000;0.39
3004;353602;6470000;0.4
3005;353602;6470000;0.4
3006;353602;6470000;0.4
3007;353602;6470000;0.41
3008;353602;6470000;0.41
3009;353602;6470000;0.41
3010;353602;6470000;0.41
3011;353602;6470000;0.41
3012;353602;6470000;0.41
3013;353602;6470000;0.4
3014;353702;6460000;1.7E+38
3015;353702;6460000;0.28
3016;353702;6460000;0.27
3017;353702;6460000;0.27
3018;353702;6460000;0.28
3019;353702;6460000;0.29
3020;353702;6460000;0.29
3021;353702;6460000;0.3
3022;353702;6460000;0.3
3023;353702;6460000;0.3
3024;353702;6460000;0.3
3025;353702;6460000;0.31
3026;353702;6460000;0.32
3027;353702;6460000;0.32
3028;353702;6460000;0.33
3029;353702;6460000;0.34
3030;353702;6460000;0.34
3031;353702;6460000;0.35
3032;353702;6460000;0.36
3033;353702;6460000;0.36
3034;353702;6460000;0.37
3035;353702;6460000;0.37
3036;353702;6460000;0.37
3037;353702;6460000;0.37
3038;353702;6460000;0.36
3039;353702;6460000;0.36
3040;353702;6460000;0.35
3041;353702;6460000;0.35
3042;353702;6460000;0.34
3043;353702;6460000;0.34
3044;353702;6460000;0.33
3045;353702;6460000;0.32
3046;353702;6460000;0.31
3047;353702;6460000;0.3
3048;353702;6470000;0.3
3049;353702;6470000;0.29
3050;353702;6470000;0.28
3051;353702;6470000;0.28
3052;353702;6470000;0.28
3053;353702;6470000;0.28
