Coord;X;Y;Depth
1609;352002;6.46E+06;2617.04
1610;352002;6.46E+06;2615.99
1611;352002;6.46E+06;2614.72
1612;352002;6.46E+06;2612.26
1613;352002;6.46E+06;2607.32
1614;352002;6.46E+06;2600.1
1615;352002;6.46E+06;2593.5
1616;352002;6.46E+06;2586.17
1617;352002;6.46E+06;2580.86
1618;352002;6.46E+06;2576.03
1619;352002;6.46E+06;2574.36
1620;352002;6.46E+06;2575.59
1621;352002;6.46E+06;2577.11
1622;352002;6.46E+06;2578.55
1623;352002;6.46E+06;2578.87
1624;352002;6.46E+06;2577.35
1625;352002;6.46E+06;2575.45
1626;352002;6.46E+06;2573.57
1627;352002;6.46E+06;2571.43
1628;352002;6.46E+06;2569.23
1629;352002;6.46E+06;2569.47
1630;352002;6.46E+06;2569.27
1631;352002;6.46E+06;2568.29
1632;352002;6.46E+06;2567.21
1633;352002;6.47E+06;2566.03
1634;352002;6.47E+06;2564.54
1635;352002;6.47E+06;2562.62
1636;352002;6.47E+06;2561.45
1637;352002;6.47E+06;2561.03
1638;352002;6.47E+06;2561.47
1639;352002;6.47E+06;2562.74
1640;352002;6.47E+06;2564.25
1641;352002;6.47E+06;2565.9
1642;352002;6.47E+06;2567.4
1643;352002;6.47E+06;2568.92
1644;352002;6.47E+06;2569.95
1645;352002;6.47E+06;2571.35
1646;352002;6.47E+06;2572.26
1647;352002;6.47E+06;2572.52
1648;352002;6.47E+06;2572.08
1649;352002;6.47E+06;2572.47
1650;352002;6.47E+06;2573.55
1651;352002;6.47E+06;2575.8
1652;352002;6.47E+06;2576.51
1653;352002;6.47E+06;2577.7
1654;352002;6.47E+06;2580
1655;352002;6.47E+06;2583.47
1656;352002;6.47E+06;2586.06
1657;352002;6.47E+06;2589.56
1658;352002;6.47E+06;2593.08
1659;352002;6.47E+06;2595.58
1660;352002;6.47E+06;2597.69
1661;352002;6.47E+06;2598.65
1662;352002;6.47E+06;2599.17
1663;352002;6.47E+06;2599.28
1664;352002;6.47E+06;2598.72
1665;352002;6.47E+06;2597.89
1666;352002;6.47E+06;2596.79
1667;352002;6.47E+06;2595.58
1668;352002;6.47E+06;2594.09
1669;352002;6.47E+06;2593.04
1670;352002;6.47E+06;2592.08
1671;352102;6.46E+06;2623.7
1672;352102;6.46E+06;2622.35
1673;352102;6.46E+06;2620.1
1674;352102;6.46E+06;2618.55
1675;352102;6.46E+06;2617.2
1676;352102;6.46E+06;2616
1677;352102;6.46E+06;2614.69
1678;352102;6.46E+06;2613.35
1679;352102;6.46E+06;2611.86
1680;352102;6.46E+06;2606.25
1681;352102;6.46E+06;2599.8
1682;352102;6.46E+06;2594.72
1683;352102;6.46E+06;2587.96
1684;352102;6.46E+06;2579.9
1685;352102;6.46E+06;2575.92
1686;352102;6.46E+06;2574.41
1687;352102;6.46E+06;2575.06
1688;352102;6.46E+06;2577.82
1689;352102;6.46E+06;2579.68
1690;352102;6.46E+06;2580.61
1691;352102;6.46E+06;2580.27
1692;352102;6.46E+06;2578.56
1693;352102;6.46E+06;2577.72
1694;352102;6.46E+06;2576.16
1695;352102;6.46E+06;2574
1696;352102;6.46E+06;2573.73
1697;352102;6.46E+06;2573.53
1698;352102;6.46E+06;2572.21
1699;352102;6.46E+06;2570.38
1700;352102;6.47E+06;2569
1701;352102;6.47E+06;2567.27
1702;352102;6.47E+06;2564.54
1703;352102;6.47E+06;2561.69
1704;352102;6.47E+06;2561.06
1705;352102;6.47E+06;2561.07
1706;352102;6.47E+06;2561.71
1707;352102;6.47E+06;2563.71
1708;352102;6.47E+06;2565.56
1709;352102;6.47E+06;2567.22
1710;352102;6.47E+06;2569.27
1711;352102;6.47E+06;2571.75
1712;352102;6.47E+06;2573.92
1713;352102;6.47E+06;2575.16
1714;352102;6.47E+06;2575.3
1715;352102;6.47E+06;2573.46
1716;352102;6.47E+06;2572.73
1717;352102;6.47E+06;2572.05
1718;352102;6.47E+06;2573.02
1719;352102;6.47E+06;2573.02
1720;352102;6.47E+06;2574.17
1721;352102;6.47E+06;2576.23
1722;352102;6.47E+06;2580.59
1723;352102;6.47E+06;2584.76
1724;352102;6.47E+06;2587.84
1725;352102;6.47E+06;2591.11
1726;352102;6.47E+06;2594.56
1727;352102;6.47E+06;2596.67
1728;352102;6.47E+06;2597.48
1729;352102;6.47E+06;2598.14
1730;352102;6.47E+06;2597.9
1731;352102;6.47E+06;2597.17
1732;352102;6.47E+06;2596.36
1733;352102;6.47E+06;2595.68
1734;352102;6.47E+06;2593.97
1735;352102;6.47E+06;2592.53
1736;352102;6.47E+06;2591.81
1737;352102;6.47E+06;2591.47
1738;352102;6.47E+06;2590.57
1739;352102;6.47E+06;2590.32
1740;352102;6.47E+06;2590.78
1741;352202;6.46E+06;2617.82
1742;352202;6.46E+06;2615.99
1743;352202;6.46E+06;2614.14
1744;352202;6.46E+06;2612.98
1745;352202;6.46E+06;2611.62
1746;352202;6.46E+06;2608.99
1747;352202;6.46E+06;2604.42
1748;352202;6.46E+06;2599.25
1749;352202;6.46E+06;2594.19
1750;352202;6.46E+06;2587.82
1751;352202;6.46E+06;2580.76
1752;352202;6.46E+06;2576.9
1753;352202;6.46E+06;2575.45
1754;352202;6.46E+06;2576.06
1755;352202;6.46E+06;2578.52
1756;352202;6.46E+06;2580.51
1757;352202;6.46E+06;2581.91
1758;352202;6.46E+06;2582.95
1759;352202;6.46E+06;2581.93
1760;352202;6.46E+06;2580.62
1761;352202;6.46E+06;2580.14
1762;352202;6.46E+06;2579.69
1763;352202;6.46E+06;2578.12
1764;352202;6.46E+06;2576.64
1765;352202;6.46E+06;2576
1766;352202;6.46E+06;2574.89
1767;352202;6.47E+06;2572.21
1768;352202;6.47E+06;2569.45
1769;352202;6.47E+06;2566.79
1770;352202;6.47E+06;2563.36
1771;352202;6.47E+06;2561.59
1772;352202;6.47E+06;2561.19
1773;352202;6.47E+06;2561.32
1774;352202;6.47E+06;2562.92
1775;352202;6.47E+06;2565.23
1776;352202;6.47E+06;2567.23
1777;352202;6.47E+06;2569.92
1778;352202;6.47E+06;2573.18
1779;352202;6.47E+06;2575.85
1780;352202;6.47E+06;2577.81
1781;352202;6.47E+06;2580.08
1782;352202;6.47E+06;2577.25
1783;352202;6.47E+06;2574.44
1784;352202;6.47E+06;2573.17
1785;352202;6.47E+06;2572.28
1786;352202;6.47E+06;2571.66
1787;352202;6.47E+06;2572.68
1788;352202;6.47E+06;2574.2
1789;352202;6.47E+06;2577.98
1790;352202;6.47E+06;2582.57
1791;352202;6.47E+06;2586.57
1792;352202;6.47E+06;2589.88
1793;352202;6.47E+06;2592.54
1794;352202;6.47E+06;2595.31
1795;352202;6.47E+06;2596.62
1796;352202;6.47E+06;2597.19
1797;352202;6.47E+06;2596.58
1798;352202;6.47E+06;2595.7
1799;352202;6.47E+06;2594.96
1800;352202;6.47E+06;2593.63
1801;352202;6.47E+06;2592.01
1802;352202;6.47E+06;2591.04
1803;352202;6.47E+06;2590.37
1804;352202;6.47E+06;2589.53
1805;352202;6.47E+06;2589.09
1806;352202;6.47E+06;2589.35
1807;352202;6.47E+06;2589.89
1808;352202;6.47E+06;2591.17
1809;352202;6.47E+06;2593.66
1810;352302;6.46E+06;2618.29
1811;352302;6.46E+06;2616.33
1812;352302;6.46E+06;2614.16
1813;352302;6.46E+06;2612.66
1814;352302;6.46E+06;2610.86
1815;352302;6.46E+06;2608.96
1816;352302;6.46E+06;2606
1817;352302;6.46E+06;2602.85
1818;352302;6.46E+06;2597.51
1819;352302;6.46E+06;2592.01
1820;352302;6.46E+06;2585.7
1821;352302;6.46E+06;2581.59
1822;352302;6.46E+06;2577.9
1823;352302;6.46E+06;2576.59
1824;352302;6.46E+06;2577.42
1825;352302;6.46E+06;2579.15
1826;352302;6.46E+06;2581.64
1827;352302;6.46E+06;2583.56
1828;352302;6.46E+06;2584.68
1829;352302;6.46E+06;2584.53
1830;352302;6.46E+06;2584.27
1831;352302;6.46E+06;2584.08
1832;352302;6.46E+06;2583.57
1833;352302;6.46E+06;2582.44
1834;352302;6.46E+06;2580.9
1835;352302;6.46E+06;2579.45
1836;352302;6.46E+06;2578.31
1837;352302;6.47E+06;2575.92
1838;352302;6.47E+06;2572.62
1839;352302;6.47E+06;2568.68
1840;352302;6.47E+06;2565.79
1841;352302;6.47E+06;2563.02
1842;352302;6.47E+06;2561.69
1843;352302;6.47E+06;2561.42
1844;352302;6.47E+06;2562.4
1845;352302;6.47E+06;2564.9
1846;352302;6.47E+06;2567.6
1847;352302;6.47E+06;2570.87
1848;352302;6.47E+06;2573.46
1849;352302;6.47E+06;2577.25
1850;352302;6.47E+06;2580.73
1851;352302;6.47E+06;2583.1
1852;352302;6.47E+06;2580.56
1853;352302;6.47E+06;2577.02
1854;352302;6.47E+06;2574.48
1855;352302;6.47E+06;2572.72
1856;352302;6.47E+06;2571.94
1857;352302;6.47E+06;2571.92
1858;352302;6.47E+06;2573.3
1859;352302;6.47E+06;2576.77
1860;352302;6.47E+06;2579.8
1861;352302;6.47E+06;2584.2
1862;352302;6.47E+06;2588.08
1863;352302;6.47E+06;2590.26
1864;352302;6.47E+06;2593.29
1865;352302;6.47E+06;2595.22
1866;352302;6.47E+06;2596.13
1867;352302;6.47E+06;2595.78
1868;352302;6.47E+06;2594.2
1869;352302;6.47E+06;2592.85
1870;352302;6.47E+06;2591.47
1871;352302;6.47E+06;2590.44
1872;352302;6.47E+06;2588.99
1873;352302;6.47E+06;2587.99
1874;352302;6.47E+06;2587.28
1875;352302;6.47E+06;2587.14
1876;352302;6.47E+06;2587.54
1877;352302;6.47E+06;2588.51
1878;352302;6.47E+06;2590.44
1879;352302;6.47E+06;2592.52
1880;352302;6.47E+06;2595.47
1881;352402;6.46E+06;2616.83
1882;352402;6.46E+06;2614.66
1883;352402;6.46E+06;2612.62
1884;352402;6.46E+06;2610.85
1885;352402;6.46E+06;2608.44
1886;352402;6.46E+06;2606.37
1887;352402;6.46E+06;2604.03
1888;352402;6.46E+06;2600.48
1889;352402;6.46E+06;2594.75
1890;352402;6.46E+06;2589.72
1891;352402;6.46E+06;2584.7
1892;352402;6.46E+06;2580.67
1893;352402;6.46E+06;2578.25
1894;352402;6.46E+06;2577.53
1895;352402;6.46E+06;2578.14
1896;352402;6.46E+06;2580.23
1897;352402;6.46E+06;2582.96
1898;352402;6.46E+06;2584.98
1899;352402;6.46E+06;2586.28
1900;352402;6.46E+06;2586.65
1901;352402;6.46E+06;2587.32
1902;352402;6.46E+06;2587.55
1903;352402;6.46E+06;2587.07
1904;352402;6.46E+06;2586.05
1905;352402;6.46E+06;2584.78
1906;352402;6.46E+06;2582.82
1907;352402;6.46E+06;2580.93
1908;352402;6.47E+06;2578.83
1909;352402;6.47E+06;2575.65
1910;352402;6.47E+06;2571.21
1911;352402;6.47E+06;2567.32
1912;352402;6.47E+06;2564.54
1913;352402;6.47E+06;2562.71
1914;352402;6.47E+06;2561.51
1915;352402;6.47E+06;2562.43
1916;352402;6.47E+06;2565.16
1917;352402;6.47E+06;2567.92
1918;352402;6.47E+06;2571.06
1919;352402;6.47E+06;2574.27
1920;352402;6.47E+06;2578.25
1921;352402;6.47E+06;2581.82
1922;352402;6.47E+06;2585.17
1923;352402;6.47E+06;2582.13
1924;352402;6.47E+06;2578.89
1925;352402;6.47E+06;2576.01
1926;352402;6.47E+06;2573.47
1927;352402;6.47E+06;2572.41
1928;352402;6.47E+06;2571.89
1929;352402;6.47E+06;2572.28
1930;352402;6.47E+06;2574.93
1931;352402;6.47E+06;2578.04
1932;352402;6.47E+06;2581.66
1933;352402;6.47E+06;2585.62
1934;352402;6.47E+06;2588.67
1935;352402;6.47E+06;2591.49
1936;352402;6.47E+06;2593.37
1937;352402;6.47E+06;2594.91
1938;352402;6.47E+06;2594.76
1939;352402;6.47E+06;2592.41
1940;352402;6.47E+06;2590.63
1941;352402;6.47E+06;2589.58
1942;352402;6.47E+06;2588.6
1943;352402;6.47E+06;2586.58
1944;352402;6.47E+06;2585.35
1945;352402;6.47E+06;2585.02
1946;352402;6.47E+06;2584.99
1947;352402;6.47E+06;2585.33
1948;352402;6.47E+06;2586.67
1949;352402;6.47E+06;2589.13
1950;352402;6.47E+06;2591.81
1951;352402;6.47E+06;2594.94
1952;352402;6.47E+06;2598.02
1953;352502;6.46E+06;2614.73
1954;352502;6.46E+06;2612.58
1955;352502;6.46E+06;2610.62
1956;352502;6.46E+06;2607.76
1957;352502;6.46E+06;2605.16
1958;352502;6.46E+06;2603.28
1959;352502;6.46E+06;2601.56
1960;352502;6.46E+06;2596.94
1961;352502;6.46E+06;2591.08
1962;352502;6.46E+06;2586.75
1963;352502;6.46E+06;2582.19
1964;352502;6.46E+06;2579.19
1965;352502;6.46E+06;2578.3
1966;352502;6.46E+06;2578.31
1967;352502;6.46E+06;2578.84
1968;352502;6.46E+06;2581.84
1969;352502;6.46E+06;2584.59
1970;352502;6.46E+06;2586.55
1971;352502;6.46E+06;2588.29
1972;352502;6.46E+06;2589.27
1973;352502;6.46E+06;2590.2
1974;352502;6.46E+06;2590.7
1975;352502;6.46E+06;2591.83
1976;352502;6.46E+06;2589.83
1977;352502;6.46E+06;2588.83
1978;352502;6.46E+06;2586.98
1979;352502;6.46E+06;2584.23
1980;352502;6.47E+06;2581.59
1981;352502;6.47E+06;2578.79
1982;352502;6.47E+06;2574.82
1983;352502;6.47E+06;2569.37
1984;352502;6.47E+06;2566.67
1985;352502;6.47E+06;2564.91
1986;352502;6.47E+06;2562.54
1987;352502;6.47E+06;2562.75
1988;352502;6.47E+06;2566.45
1989;352502;6.47E+06;2568.78
1990;352502;6.47E+06;2571.23
1991;352502;6.47E+06;2575.45
1992;352502;6.47E+06;2578.85
1993;352502;6.47E+06;2581.16
1994;352502;6.47E+06;2584.14
1995;352502;6.47E+06;2582.81
1996;352502;6.47E+06;2580.16
1997;352502;6.47E+06;2577.86
1998;352502;6.47E+06;2574.96
1999;352502;6.47E+06;2573.05
2000;352502;6.47E+06;2572.24
2001;352502;6.47E+06;2571.73
2002;352502;6.47E+06;2572.58
2003;352502;6.47E+06;2576.07
2004;352502;6.47E+06;2578.72
2005;352502;6.47E+06;2582.05
2006;352502;6.47E+06;2586.32
2007;352502;6.47E+06;2589.1
2008;352502;6.47E+06;2590.53
2009;352502;6.47E+06;2592.4
2010;352502;6.47E+06;2592.88
2011;352502;6.47E+06;2589.53
2012;352502;6.47E+06;2587.69
2013;352502;6.47E+06;2586.61
2014;352502;6.47E+06;2585.77
2015;352502;6.47E+06;2583.01
2016;352502;6.47E+06;2581.85
2017;352502;6.47E+06;2581.51
2018;352502;6.47E+06;2581.47
2019;352502;6.47E+06;2582.21
2020;352502;6.47E+06;2583.84
2021;352502;6.47E+06;2586.74
2022;352502;6.47E+06;2590.92
2023;352502;6.47E+06;2594.21
2024;352502;6.47E+06;2597.22
2025;352602;6.46E+06;2611.08
2026;352602;6.46E+06;2608.08
2027;352602;6.46E+06;2604.93
2028;352602;6.46E+06;2602.82
2029;352602;6.46E+06;2600.99
2030;352602;6.46E+06;2598.13
2031;352602;6.46E+06;2594.41
2032;352602;6.46E+06;2589.39
2033;352602;6.46E+06;2584.26
2034;352602;6.46E+06;2577.81
2035;352602;6.46E+06;2577.86
2036;352602;6.46E+06;2578.27
2037;352602;6.46E+06;2578.75
2038;352602;6.46E+06;2580.08
2039;352602;6.46E+06;2582.5
2040;352602;6.46E+06;2585.32
2041;352602;6.46E+06;2587.82
2042;352602;6.46E+06;2590.45
2043;352602;6.46E+06;2591.1
2044;352602;6.46E+06;2591.62
2045;352602;6.46E+06;2592.54
2046;352602;6.46E+06;2593.48
2047;352602;6.46E+06;2592.62
2048;352602;6.46E+06;2591.12
2049;352602;6.46E+06;2590.01
2050;352602;6.46E+06;2588.13
2051;352602;6.47E+06;2584.16
2052;352602;6.47E+06;2580.6
2053;352602;6.47E+06;2577.07
2054;352602;6.47E+06;2572.95
2055;352602;6.47E+06;2569.23
2056;352602;6.47E+06;2567.02
2057;352602;6.47E+06;2565.88
2058;352602;6.47E+06;2565.82
2059;352602;6.47E+06;2568.21
2060;352602;6.47E+06;2570.58
2061;352602;6.47E+06;2573.42
2062;352602;6.47E+06;2576.35
2063;352602;6.47E+06;2578.87
2064;352602;6.47E+06;2581.08
2065;352602;6.47E+06;2582.99
2066;352602;6.47E+06;2582.98
2067;352602;6.47E+06;2580.85
2068;352602;6.47E+06;2578.64
2069;352602;6.47E+06;2576.1
2070;352602;6.47E+06;2574.03
2071;352602;6.47E+06;2572.74
2072;352602;6.47E+06;2572.13
2073;352602;6.47E+06;2572.06
2074;352602;6.47E+06;2573.93
2075;352602;6.47E+06;2576.93
2076;352602;6.47E+06;2579.73
2077;352602;6.47E+06;2583.08
2078;352602;6.47E+06;2586.46
2079;352602;6.47E+06;2588.44
2080;352602;6.47E+06;2589.21
2081;352602;6.47E+06;2588.75
2082;352602;6.47E+06;2587.07
2083;352602;6.47E+06;2585.24
2084;352602;6.47E+06;2582.68
2085;352602;6.47E+06;2580.81
2086;352602;6.47E+06;2579.98
2087;352602;6.47E+06;2578.99
2088;352602;6.47E+06;2577.57
2089;352602;6.47E+06;2577.19
2090;352602;6.47E+06;2579.45
2091;352602;6.47E+06;2581.58
2092;352602;6.47E+06;2584.74
2093;352602;6.47E+06;2588.96
2094;352602;6.47E+06;2593.26
2095;352602;6.47E+06;2596.81
2096;352702;6.46E+06;2609.06
2097;352702;6.46E+06;2605.83
2098;352702;6.46E+06;2603.5
2099;352702;6.46E+06;2600.68
2100;352702;6.46E+06;2598.41
2101;352702;6.46E+06;2595.75
2102;352702;6.46E+06;2593.32
2103;352702;6.46E+06;2588.37
2104;352702;6.46E+06;2582.77
2105;352702;6.46E+06;2577.63
2106;352702;6.46E+06;2577.45
2107;352702;6.46E+06;2578.19
2108;352702;6.46E+06;2579.3
2109;352702;6.46E+06;2580.97
2110;352702;6.46E+06;2582.69
2111;352702;6.46E+06;2585.69
2112;352702;6.46E+06;2588.6
2113;352702;6.46E+06;2591.26
2114;352702;6.46E+06;2592
2115;352702;6.46E+06;2593.03
2116;352702;6.46E+06;2593.99
2117;352702;6.46E+06;2594.75
2118;352702;6.46E+06;2594.64
2119;352702;6.46E+06;2593.96
2120;352702;6.46E+06;2592.59
2121;352702;6.46E+06;2590.98
2122;352702;6.47E+06;2587.16
2123;352702;6.47E+06;2583.23
2124;352702;6.47E+06;2579.01
2125;352702;6.47E+06;2575.97
2126;352702;6.47E+06;2572.36
2127;352702;6.47E+06;2570.3
2128;352702;6.47E+06;2569.31
2129;352702;6.47E+06;2569.39
2130;352702;6.47E+06;2571.53
2131;352702;6.47E+06;2573.9
2132;352702;6.47E+06;2576.33
2133;352702;6.47E+06;2577.92
2134;352702;6.47E+06;2579.74
2135;352702;6.47E+06;2581.3
2136;352702;6.47E+06;2582.72
2137;352702;6.47E+06;2583.14
2138;352702;6.47E+06;2581.81
2139;352702;6.47E+06;2579.56
2140;352702;6.47E+06;2576.69
2141;352702;6.47E+06;2575
2142;352702;6.47E+06;2573.53
2143;352702;6.47E+06;2572.64
2144;352702;6.47E+06;2572.19
2145;352702;6.47E+06;2572.57
2146;352702;6.47E+06;2574.62
2147;352702;6.47E+06;2577.79
2148;352702;6.47E+06;2580.61
2149;352702;6.47E+06;2583.93
2150;352702;6.47E+06;2585.72
2151;352702;6.47E+06;2586.43
2152;352702;6.47E+06;2586.09
2153;352702;6.47E+06;2584.27
2154;352702;6.47E+06;2581.85
2155;352702;6.47E+06;2579.05
2156;352702;6.47E+06;2577.38
2157;352702;6.47E+06;2576.14
2158;352702;6.47E+06;2575.34
2159;352702;6.47E+06;2574.65
2160;352702;6.47E+06;2574.5
2161;352702;6.47E+06;2576.22
2162;352702;6.47E+06;2579.17
2163;352702;6.47E+06;2583.52
2164;352702;6.47E+06;2586.86
2165;352702;6.47E+06;2591.72
2166;352702;6.47E+06;2596.22
2167;352802;6.46E+06;2610.9
2168;352802;6.46E+06;2611.98
2169;352802;6.46E+06;2613.71
2170;352802;6.46E+06;2614.49
2171;352802;6.46E+06;2614.18
2172;352802;6.46E+06;2613.61
2173;352802;6.46E+06;2612.44
2174;352802;6.46E+06;2607.31
2175;352802;6.46E+06;2604.46
2176;352802;6.46E+06;2601.55
2177;352802;6.46E+06;2598.57
2178;352802;6.46E+06;2596.52
2179;352802;6.46E+06;2594.54
2180;352802;6.46E+06;2591.76
2181;352802;6.46E+06;2587.49
2182;352802;6.46E+06;2583.39
2183;352802;6.46E+06;2578.38
2184;352802;6.46E+06;2577.72
2185;352802;6.46E+06;2578.6
2186;352802;6.46E+06;2579.64
2187;352802;6.46E+06;2581.19
2188;352802;6.46E+06;2583.32
2189;352802;6.46E+06;2585.89
2190;352802;6.46E+06;2588.31
2191;352802;6.46E+06;2591.39
2192;352802;6.46E+06;2592.56
2193;352802;6.46E+06;2593.89
2194;352802;6.46E+06;2595.04
2195;352802;6.46E+06;2596
2196;352802;6.46E+06;2596.44
2197;352802;6.46E+06;2596.52
2198;352802;6.46E+06;2595.46
2199;352802;6.46E+06;2593.14
2200;352802;6.47E+06;2589.53
2201;352802;6.47E+06;2586.09
2202;352802;6.47E+06;2581.9
2203;352802;6.47E+06;2577.97
2204;352802;6.47E+06;2575.22
2205;352802;6.47E+06;2573.95
2206;352802;6.47E+06;2572.88
2207;352802;6.47E+06;2573.06
2208;352802;6.47E+06;2575.83
2209;352802;6.47E+06;2577.76
2210;352802;6.47E+06;2579.02
2211;352802;6.47E+06;2580.43
2212;352802;6.47E+06;2581.63
2213;352802;6.47E+06;2581.96
2214;352802;6.47E+06;2582.61
2215;352802;6.47E+06;2583.66
2216;352802;6.47E+06;2583.03
2217;352802;6.47E+06;2581.22
2218;352802;6.47E+06;2577.89
2219;352802;6.47E+06;2575.51
2220;352802;6.47E+06;2574.36
2221;352802;6.47E+06;2573.56
2222;352802;6.47E+06;2572.37
2223;352802;6.47E+06;2571.84
2224;352802;6.47E+06;2572.71
2225;352802;6.47E+06;2575.27
2226;352802;6.47E+06;2579.24
2227;352802;6.47E+06;2582.16
2228;352802;6.47E+06;2583.31
2229;352802;6.47E+06;2584.01
2230;352802;6.47E+06;2583.62
2231;352802;6.47E+06;2581.42
2232;352802;6.47E+06;2578.9
2233;352802;6.47E+06;2576.16
2234;352802;6.47E+06;2573.69
2235;352802;6.47E+06;2572.34
2236;352802;6.47E+06;2571.99
2237;352802;6.47E+06;2572.07
2238;352802;6.47E+06;2572.06
2239;352802;6.47E+06;2573.63
2240;352802;6.47E+06;2576.45
2241;352802;6.47E+06;2581.25
2242;352802;6.47E+06;2585.75
2243;352802;6.47E+06;2590.36
2244;352802;6.47E+06;2594.74
2245;352802;6.47E+06;2603.85
2246;352802;6.47E+06;2602.35
2247;352802;6.47E+06;2601.21
2248;352802;6.47E+06;2600.23
2249;352802;6.47E+06;2599.67
2250;352902;6.46E+06;2609.36
2251;352902;6.46E+06;2609.85
2252;352902;6.46E+06;2611.07
2253;352902;6.46E+06;2612.13
2254;352902;6.46E+06;2611.44
2255;352902;6.46E+06;2611.15
2256;352902;6.46E+06;2609.84
2257;352902;6.46E+06;2607.84
2258;352902;6.46E+06;2605.55
2259;352902;6.46E+06;2602.94
2260;352902;6.46E+06;2599.26
2261;352902;6.46E+06;2596.56
2262;352902;6.46E+06;2594.94
2263;352902;6.46E+06;2593.4
2264;352902;6.46E+06;2590.58
2265;352902;6.46E+06;2587.49
2266;352902;6.46E+06;2585.05
2267;352902;6.46E+06;2581.3
2268;352902;6.46E+06;2579.15
2269;352902;6.46E+06;2579.68
2270;352902;6.46E+06;2580.19
2271;352902;6.46E+06;2581.46
2272;352902;6.46E+06;2584.08
2273;352902;6.46E+06;2585.86
2274;352902;6.46E+06;2587.33
2275;352902;6.46E+06;2589.95
2276;352902;6.46E+06;2592.58
2277;352902;6.46E+06;2594.23
2278;352902;6.46E+06;2595.77
2279;352902;6.46E+06;2597.63
2280;352902;6.46E+06;2598.75
2281;352902;6.46E+06;2599.25
2282;352902;6.46E+06;2598.85
2283;352902;6.46E+06;2596.42
2284;352902;6.47E+06;2592.52
2285;352902;6.47E+06;2589.57
2286;352902;6.47E+06;2585.72
2287;352902;6.47E+06;2581.45
2288;352902;6.47E+06;2579.17
2289;352902;6.47E+06;2578.52
2290;352902;6.47E+06;2577.56
2291;352902;6.47E+06;2578.46
2292;352902;6.47E+06;2581.42
2293;352902;6.47E+06;2583
2294;352902;6.47E+06;2583.77
2295;352902;6.47E+06;2584.58
2296;352902;6.47E+06;2585.09
2297;352902;6.47E+06;2584.59
2298;352902;6.47E+06;2582.87
2299;352902;6.47E+06;2585.51
2300;352902;6.47E+06;2585.44
2301;352902;6.47E+06;2584.22
2302;352902;6.47E+06;2580.69
2303;352902;6.47E+06;2576.09
2304;352902;6.47E+06;2575.88
2305;352902;6.47E+06;2575.25
2306;352902;6.47E+06;2573.9
2307;352902;6.47E+06;2571.48
2308;352902;6.47E+06;2571.66
2309;352902;6.47E+06;2572.44
2310;352902;6.47E+06;2577.71
2311;352902;6.47E+06;2580.48
2312;352902;6.47E+06;2581.09
2313;352902;6.47E+06;2581.48
2314;352902;6.47E+06;2580.63
2315;352902;6.47E+06;2578.49
2316;352902;6.47E+06;2576.22
2317;352902;6.47E+06;2573.39
2318;352902;6.47E+06;2568.63
2319;352902;6.47E+06;2568.6
2320;352902;6.47E+06;2568.51
2321;352902;6.47E+06;2568.83
2322;352902;6.47E+06;2569.33
2323;352902;6.47E+06;2571.06
2324;352902;6.47E+06;2573.41
2325;352902;6.47E+06;2577.91
2326;352902;6.47E+06;2584.19
2327;352902;6.47E+06;2588.56
2328;352902;6.47E+06;2592.51
2329;352902;6.47E+06;2605.14
2330;352902;6.47E+06;2603.74
2331;352902;6.47E+06;2602.32
2332;352902;6.47E+06;2600.75
2333;352902;6.47E+06;2599.72
2334;352902;6.47E+06;2599.19
2335;352902;6.47E+06;2598.88
2336;353002;6.46E+06;2608.52
2337;353002;6.46E+06;2608.52
2338;353002;6.46E+06;2608.5
2339;353002;6.46E+06;2609.03
2340;353002;6.46E+06;2609.16
2341;353002;6.46E+06;2608.22
2342;353002;6.46E+06;2606.91
2343;353002;6.46E+06;2606.52
2344;353002;6.46E+06;2604.41
2345;353002;6.46E+06;2601.14
2346;353002;6.46E+06;2598.22
2347;353002;6.46E+06;2595.83
2348;353002;6.46E+06;2594.06
2349;353002;6.46E+06;2592.09
2350;353002;6.46E+06;2590.41
2351;353002;6.46E+06;2588.22
2352;353002;6.46E+06;2585.81
2353;353002;6.46E+06;2583.29
2354;353002;6.46E+06;2581.51
2355;353002;6.46E+06;2580.84
2356;353002;6.46E+06;2581.29
2357;353002;6.46E+06;2582.6
2358;353002;6.46E+06;2584.46
2359;353002;6.46E+06;2585.83
2360;353002;6.46E+06;2587.16
2361;353002;6.46E+06;2588.77
2362;353002;6.46E+06;2591.66
2363;353002;6.46E+06;2594.05
2364;353002;6.46E+06;2596.15
2365;353002;6.46E+06;2598.79
2366;353002;6.46E+06;2600.18
2367;353002;6.46E+06;2600.74
2368;353002;6.46E+06;2600.98
2369;353002;6.46E+06;2600.25
2370;353002;6.47E+06;2595.53
2371;353002;6.47E+06;2591.61
2372;353002;6.47E+06;2588.32
2373;353002;6.47E+06;2585.76
2374;353002;6.47E+06;2582.9
2375;353002;6.47E+06;2581.67
2376;353002;6.47E+06;2582.06
2377;353002;6.47E+06;2583.28
2378;353002;6.47E+06;2585
2379;353002;6.47E+06;2586.75
2380;353002;6.47E+06;2588.96
2381;353002;6.47E+06;2588.99
2382;353002;6.47E+06;2588.15
2383;353002;6.47E+06;2587.7
2384;353002;6.47E+06;2587.76
2385;353002;6.47E+06;2588.13
2386;353002;6.47E+06;2587.72
