ID;X;Y;DEPTH
1933;352402;6470000;2569.36
1934;352402;6470000;2573.06
1935;352402;6470000;2576.17
1936;352402;6470000;2578.07
1937;352402;6470000;2579.89
1938;352402;6470000;2580.45
1939;352402;6470000;2578.32
1940;352402;6470000;2576.34
1941;352402;6470000;2574.95
1942;352402;6470000;2573.9
1943;352402;6470000;2571.54
1944;352402;6470000;2569.47
1945;352402;6470000;2567.39
1946;352402;6470000;2565.99
1947;352402;6470000;2565.95
1948;352402;6470000;2567.2
1949;352402;6470000;2569.66
1950;352402;6470000;2572.17
1951;352402;6470000;2575.42
1952;352402;6470000;2578.68
1953;352502;6460000;2597.98
1954;352502;6460000;2596.33
1955;352502;6460000;2594.99
1956;352502;6460000;2592.19
1957;352502;6460000;2588.73
1958;352502;6460000;2585.98
1959;352502;6460000;2582.55
1960;352502;6460000;2575.83
1961;352502;6460000;2569.12
1962;352502;6460000;2564.25
1963;352502;6460000;2559.22
1964;352502;6460000;2555.54
1965;352502;6460000;2553.29
1966;352502;6460000;2552.3
1967;352502;6460000;2551.83
1968;352502;6460000;2556.12
1969;352502;6460000;2559.81
1970;352502;6460000;2562.51
1971;352502;6460000;2564.78
1972;352502;6460000;2566.36
1973;352502;6460000;2567.42
1974;352502;6460000;2567.65
1975;352502;6460000;2567.34
1976;352502;6460000;2565.58
1977;352502;6460000;2564.81
1978;352502;6460000;2563.23
1979;352502;6460000;2561.67
1980;352502;6470000;2560.93
1981;352502;6470000;2559.65
1982;352502;6470000;2557.52
1983;352502;6470000;2554.03
1984;352502;6470000;2552.64
1985;352502;6470000;2551.91
1986;352502;6470000;2550.59
1987;352502;6470000;2551.78
1988;352502;6470000;2555.28
1989;352502;6470000;2557.43
1990;352502;6470000;2559.52
1991;352502;6470000;2563.29
1992;352502;6470000;2565.87
1993;352502;6470000;2567.35
1994;352502;6470000;2568.97
1995;352502;6470000;2566.09
1996;352502;6470000;2562.96
1997;352502;6470000;2560.28
1998;352502;6470000;2557.42
1999;352502;6470000;2556.35
2000;352502;6470000;2556.01
2001;352502;6470000;2555.75
2002;352502;6470000;2556.52
2003;352502;6470000;2560.12
2004;352502;6470000;2562.81
2005;352502;6470000;2566.15
2006;352502;6470000;2570.82
2007;352502;6470000;2573.39
2008;352502;6470000;2574.57
2009;352502;6470000;2576.21
2010;352502;6470000;2577.15
2011;352502;6470000;2574.4
2012;352502;6470000;2572.51
2013;352502;6470000;2571.29
2014;352502;6470000;2570.65
2015;352502;6470000;2568.27
2016;352502;6470000;2566.87
2017;352502;6470000;2565.44
2018;352502;6470000;2563.36
2019;352502;6470000;2563.56
2020;352502;6470000;2564.79
2021;352502;6470000;2567.66
2022;352502;6470000;2571.43
2023;352502;6470000;2574.65
2024;352502;6470000;2577.68
2025;352602;6460000;2594.34
2026;352602;6460000;2591.97
2027;352602;6460000;2589.4
2028;352602;6460000;2587.16
2029;352602;6460000;2584.62
2030;352602;6460000;2580.94
2031;352602;6460000;2575.49
2032;352602;6460000;2568.74
2033;352602;6460000;2562.78
2034;352602;6460000;2555.77
2035;352602;6460000;2554.56
2036;352602;6460000;2553.3
2037;352602;6460000;2552.55
2038;352602;6460000;2552.94
2039;352602;6460000;2556.31
2040;352602;6460000;2560.53
2041;352602;6460000;2564.11
2042;352602;6460000;2567.8
2043;352602;6460000;2568.65
2044;352602;6460000;2569.42
2045;352602;6460000;2570.41
2046;352602;6460000;2570.89
2047;352602;6460000;2569.32
2048;352602;6460000;2567.5
2049;352602;6460000;2566.46
2050;352602;6460000;2565.27
2051;352602;6470000;2562.97
2052;352602;6470000;2561.09
2053;352602;6470000;2559.3
2054;352602;6470000;2557.2
2055;352602;6470000;2555.31
2056;352602;6470000;2554.33
2057;352602;6470000;2554.45
2058;352602;6470000;2555.17
2059;352602;6470000;2557.43
2060;352602;6470000;2559.61
2061;352602;6470000;2562.29
2062;352602;6470000;2564.9
2063;352602;6470000;2566.46
2064;352602;6470000;2567.78
2065;352602;6470000;2568.67
2066;352602;6470000;2567.51
2067;352602;6470000;2564.4
2068;352602;6470000;2561.75
2069;352602;6470000;2559.01
2070;352602;6470000;2557.5
2071;352602;6470000;2556.64
2072;352602;6470000;2556.3
2073;352602;6470000;2556.15
2074;352602;6470000;2558.13
2075;352602;6470000;2561.21
2076;352602;6470000;2564.16
2077;352602;6470000;2567.55
2078;352602;6470000;2570.8
2079;352602;6470000;2572.48
2080;352602;6470000;2572.99
2081;352602;6470000;2572.64
2082;352602;6470000;2571.37
2083;352602;6470000;2569.63
2084;352602;6470000;2566.96
2085;352602;6470000;2565.66
2086;352602;6470000;2565.38
2087;352602;6470000;2564.36
2088;352602;6470000;2562.57
2089;352602;6470000;2560.9
2090;352602;6470000;2561.6
2091;352602;6470000;2563.02
2092;352602;6470000;2565.75
2093;352602;6470000;2569.64
2094;352602;6470000;2573.68
2095;352602;6470000;2577.19
2096;352702;6460000;2591.75
2097;352702;6460000;2589.21
2098;352702;6460000;2587.42
2099;352702;6460000;2585.06
2100;352702;6460000;2582.73
2101;352702;6460000;2579.33
2102;352702;6460000;2575.67
2103;352702;6460000;2568.97
2104;352702;6460000;2562.21
2105;352702;6460000;2556.02
2106;352702;6460000;2554.76
2107;352702;6460000;2553.62
2108;352702;6460000;2553.22
2109;352702;6460000;2554.06
2110;352702;6460000;2556.23
2111;352702;6460000;2560.55
2112;352702;6460000;2564.89
2113;352702;6460000;2568.81
2114;352702;6460000;2569.66
2115;352702;6460000;2571.29
2116;352702;6460000;2572.67
2117;352702;6460000;2573.18
2118;352702;6460000;2572.49
2119;352702;6460000;2571.01
2120;352702;6460000;2569.27
2121;352702;6460000;2567.95
2122;352702;6470000;2565.43
2123;352702;6470000;2563.04
2124;352702;6470000;2560.7
2125;352702;6470000;2559.27
2126;352702;6470000;2558.1
2127;352702;6470000;2557.74
2128;352702;6470000;2558.03
2129;352702;6470000;2558.64
2130;352702;6470000;2560.92
2131;352702;6470000;2563.18
2132;352702;6470000;2565.39
2133;352702;6470000;2566.72
2134;352702;6470000;2567.72
2135;352702;6470000;2568.26
2136;352702;6470000;2568.47
2137;352702;6470000;2568.25
2138;352702;6470000;2566.09
2139;352702;6470000;2563.21
2140;352702;6470000;2559.99
2141;352702;6470000;2558.65
2142;352702;6470000;2557.68
2143;352702;6470000;2557.08
2144;352702;6470000;2556.61
2145;352702;6470000;2557.08
2146;352702;6470000;2559.3
2147;352702;6470000;2562.53
2148;352702;6470000;2565.2
2149;352702;6470000;2568.37
2150;352702;6470000;2569.91
2151;352702;6470000;2570.39
2152;352702;6470000;2570.06
2153;352702;6470000;2568.27
2154;352702;6470000;2565.86
2155;352702;6470000;2563.24
2156;352702;6470000;2562.07
2157;352702;6470000;2561.47
2158;352702;6470000;2560.97
2159;352702;6470000;2560.09
2160;352702;6470000;2559.26
2161;352702;6470000;2559.37
2162;352702;6470000;2561.03
2163;352702;6470000;2564.51
2164;352702;6470000;2567.56
2165;352702;6470000;2572.12
2166;352702;6470000;2576.55
2167;352802;6460000;2591.98
2168;352802;6460000;2592.67
2169;352802;6460000;2593.89
2170;352802;6460000;2594.61
2171;352802;6460000;2594.35
2172;352802;6460000;2594.07
2173;352802;6460000;2593.55
2174;352802;6460000;2589.6
2175;352802;6460000;2587.19
2176;352802;6460000;2585.04
2177;352802;6460000;2582.69
2178;352802;6460000;2581.03
2179;352802;6460000;2578.93
2180;352802;6460000;2574.65
2181;352802;6460000;2568.65
2182;352802;6460000;2563.41
2183;352802;6460000;2557.44
2184;352802;6460000;2555.32
2185;352802;6460000;2554.59
2186;352802;6460000;2554.22
2187;352802;6460000;2554.49
2188;352802;6460000;2556.91
2189;352802;6460000;2560.42
2190;352802;6460000;2564.02
2191;352802;6460000;2568.83
2192;352802;6460000;2570.1
2193;352802;6460000;2572.28
2194;352802;6460000;2574.27
2195;352802;6460000;2575.45
2196;352802;6460000;2575.12
2197;352802;6460000;2574.2
2198;352802;6460000;2572.27
2199;352802;6460000;2570.07
2200;352802;6470000;2567.48
2201;352802;6470000;2565.03
2202;352802;6470000;2562.36
2203;352802;6470000;2560.64
2204;352802;6470000;2560.46
2205;352802;6470000;2560.98
2206;352802;6470000;2561.37
2207;352802;6470000;2562.26
2208;352802;6470000;2565.18
2209;352802;6470000;2567.09
2210;352802;6470000;2568.21
2211;352802;6470000;2569.24
2212;352802;6470000;2569.61
2213;352802;6470000;2569.05
2214;352802;6470000;2568.49
2215;352802;6470000;2568.89
2216;352802;6470000;2567.64
2217;352802;6470000;2565.3
2218;352802;6470000;2561.4
2219;352802;6470000;2559.4
2220;352802;6470000;2558.73
2221;352802;6470000;2558.27
2222;352802;6470000;2557.1
2223;352802;6470000;2556.75
2224;352802;6470000;2557.84
2225;352802;6470000;2560.35
2226;352802;6470000;2563.94
2227;352802;6470000;2566.68
2228;352802;6470000;2567.69
2229;352802;6470000;2568.21
2230;352802;6470000;2567.73
2231;352802;6470000;2565.28
2232;352802;6470000;2562.68
2233;352802;6470000;2560.15
2234;352802;6470000;2558.38
2235;352802;6470000;2557.54
2236;352802;6470000;2557.57
2237;352802;6470000;2557.94
2238;352802;6470000;2557.38
2239;352802;6470000;2557.4
2240;352802;6470000;2558.81
2241;352802;6470000;2562.3
2242;352802;6470000;2566.35
2243;352802;6470000;2570.65
2244;352802;6470000;2575.01
2245;352802;6470000;2584.27
2246;352802;6470000;2583.39
2247;352802;6470000;2582.69
2248;352802;6470000;2582.17
2249;352802;6470000;2581.9
2250;352902;6460000;2591.39
2251;352902;6460000;2591.57
2252;352902;6460000;2592.08
2253;352902;6460000;2592.59
2254;352902;6460000;2591.76
2255;352902;6460000;2591.34
2256;352902;6460000;2590.7
2257;352902;6460000;2589.76
2258;352902;6460000;2587.67
2259;352902;6460000;2585.16
2260;352902;6460000;2582.06
2261;352902;6460000;2580.1
2262;352902;6460000;2579
2263;352902;6460000;2578.13
2264;352902;6460000;2573.49
2265;352902;6460000;2568.43
2266;352902;6460000;2565.03
2267;352902;6460000;2560.62
2268;352902;6460000;2557.54
2269;352902;6460000;2556.87
2270;352902;6460000;2556.26
2271;352902;6460000;2555.67
2272;352902;6460000;2557.93
2273;352902;6460000;2560.14
2274;352902;6460000;2562.05
2275;352902;6460000;2566.02
2276;352902;6460000;2569.66
2277;352902;6460000;2572.28
2278;352902;6460000;2574.89
2279;352902;6460000;2578.04
2280;352902;6460000;2577.95
2281;352902;6460000;2577.36
2282;352902;6460000;2575.95
2283;352902;6460000;2573.02
2284;352902;6470000;2569.85
2285;352902;6470000;2567.32
2286;352902;6470000;2564.29
2287;352902;6470000;2562.24
2288;352902;6470000;2562.91
2289;352902;6470000;2564.08
2290;352902;6470000;2565.25
2291;352902;6470000;2567.43
2292;352902;6470000;2570.5
2293;352902;6470000;2572.11
2294;352902;6470000;2572.86
2295;352902;6470000;2572.99
2296;352902;6470000;2572.7
2297;352902;6470000;2571.52
2298;352902;6470000;2568.78
2299;352902;6470000;2570.41
2300;352902;6470000;2569.93
2301;352902;6470000;2568.41
2302;352902;6470000;2564.32
2303;352902;6470000;2559.98
2304;352902;6470000;2560.19
2305;352902;6470000;2560.05
2306;352902;6470000;2558.95
2307;352902;6470000;2556.89
2308;352902;6470000;2557.13
2309;352902;6470000;2557.92
2310;352902;6470000;2562.43
2311;352902;6470000;2564.98
2312;352902;6470000;2565.58
2313;352902;6470000;2565.95
2314;352902;6470000;2564.93
2315;352902;6470000;2562.15
2316;352902;6470000;2559.79
2317;352902;6470000;2557.18
2318;352902;6470000;2553.17
2319;352902;6470000;2553.43
2320;352902;6470000;2553.65
2321;352902;6470000;2554.51
2322;352902;6470000;2554.93
2323;352902;6470000;2555.23
2324;352902;6470000;2556.41
2325;352902;6470000;2559.22
2326;352902;6470000;2564.5
2327;352902;6470000;2568.69
2328;352902;6470000;2572.66
2329;352902;6470000;2585.09
2330;352902;6470000;2584.3
2331;352902;6470000;2583.52
2332;352902;6470000;2582.53
2333;352902;6470000;2581.86
2334;352902;6470000;2581.58
2335;352902;6470000;2581.55
2336;353002;6460000;2591.13
2337;353002;6460000;2591.07
2338;353002;6460000;2590.73
2339;353002;6460000;2590.45
2340;353002;6460000;2589.96
2341;353002;6460000;2588.74
2342;353002;6460000;2587.47
2343;353002;6460000;2588.15
2344;353002;6460000;2586.33
2345;353002;6460000;2583.03
2346;353002;6460000;2580.2
2347;353002;6460000;2578.62
2348;353002;6460000;2577.49
2349;353002;6460000;2575.68
2350;353002;6460000;2572.97
2351;353002;6460000;2568.78
2352;353002;6460000;2565.27
2353;353002;6460000;2562.28
2354;353002;6460000;2560.59
2355;353002;6460000;2559.16
2356;353002;6460000;2558.55
2357;353002;6460000;2558.49
2358;353002;6460000;2559.32
2359;353002;6460000;2560.25
2360;353002;6460000;2561.7
2361;353002;6460000;2563.72
2362;353002;6460000;2567.82
2363;353002;6460000;2571.51
2364;353002;6460000;2574.77
2365;353002;6460000;2578.74
2366;353002;6460000;2579.34
2367;353002;6460000;2578.79
2368;353002;6460000;2577.94
2369;353002;6460000;2576.3
2370;353002;6470000;2572.23
2371;353002;6470000;2568.61
2372;353002;6470000;2565.43
2373;353002;6470000;2563.53
2374;353002;6470000;2564.1
2375;353002;6470000;2565.65
2376;353002;6470000;2568.47
2377;353002;6470000;2571.34
2378;353002;6470000;2573.69
2379;353002;6470000;2575.53
2380;353002;6470000;2577.48
2381;353002;6470000;2576.79
2382;353002;6470000;2575.29
2383;353002;6470000;2574.02
2384;353002;6470000;2572.89
2385;353002;6470000;2572.59
2386;353002;6470000;2571.99
2387;353002;6470000;2570.79
2388;353002;6470000;2568.09
2389;353002;6470000;2563.37
2390;353002;6470000;2561.8
2391;353002;6470000;2561.55
2392;353002;6470000;2561.07
2393;353002;6470000;2559.16
2394;353002;6470000;2557.95
2395;353002;6470000;2558.31
2396;353002;6470000;2560.85
2397;353002;6470000;2563.72
2398;353002;6470000;2564.65
2399;353002;6470000;2564.35
2400;353002;6470000;2562.95
2401;353002;6470000;2560.7
2402;353002;6470000;2558.26
2403;353002;6470000;2555.01
2404;353002;6470000;2551.9
2405;353002;6470000;2551.38
2406;353002;6470000;2551.52
2407;353002;6470000;2551.48
2408;353002;6470000;2552.25
2409;353002;6470000;2553.55
2410;353002;6470000;2554.97
2411;353002;6470000;2557.36
2412;353002;6470000;2561.55
2413;353002;6470000;2566.82
2414;353002;6470000;2571.38
2415;353002;6470000;2576.73
2416;353002;6470000;2581.57
2417;353002;6470000;2586.15
2418;353002;6470000;2584.85
2419;353002;6470000;2584.04
2420;353002;6470000;2583.26
2421;353002;6470000;2582.4
2422;353002;6470000;2581.6
2423;353002;6470000;2581.21
2424;353002;6470000;2580.95
2425;353002;6470000;2581.02
2426;353102;6460000;2590.83
2427;353102;6460000;2590.49
2428;353102;6460000;2589.79
2429;353102;6460000;2589.04
2430;353102;6460000;2587.66
2431;353102;6460000;2586.17
2432;353102;6460000;2585.18
2433;353102;6460000;2584.97
2434;353102;6460000;2583.49
2435;353102;6460000;2580.9
2436;353102;6460000;2578.98
2437;353102;6460000;2577
2438;353102;6460000;2575.66
2439;353102;6460000;2574.12
2440;353102;6460000;2572.4
2441;353102;6460000;2568.73
2442;353102;6460000;2565.79
2443;353102;6460000;2563.57
2444;353102;6460000;2562.72
2445;353102;6460000;2562.12
2446;353102;6460000;2561.6
2447;353102;6460000;2561.06
2448;353102;6460000;2561.33
2449;353102;6460000;2561.61
2450;353102;6460000;2561.77
2451;353102;6460000;2562.97
2452;353102;6460000;2566.22
2453;353102;6460000;2570.37
2454;353102;6460000;2574.3
2455;353102;6460000;2578.33
2456;353102;6460000;2579.46
2457;353102;6460000;2580.03
2458;353102;6460000;2579.39
2459;353102;6460000;2578.09
2460;353102;6470000;2574.49
2461;353102;6470000;2570.37
2462;353102;6470000;2566.27
2463;353102;6470000;2564.26
2464;353102;6470000;2564.87
2465;353102;6470000;2567.39
2466;353102;6470000;2570.92
2467;353102;6470000;2573.42
2468;353102;6470000;2576.77
2469;353102;6470000;2579.01
2470;353102;6470000;2580.11
2471;353102;6470000;2579.54
2472;353102;6470000;2578.43
2473;353102;6470000;2577.11
2474;353102;6470000;2575.6
2475;353102;6470000;2575.05
2476;353102;6470000;2574.8
2477;353102;6470000;2574.01
2478;353102;6470000;2571.24
2479;353102;6470000;2567.56
2480;353102;6470000;2564.69
2481;353102;6470000;2563.37
2482;353102;6470000;2562.59
2483;353102;6470000;2561.54
2484;353102;6470000;2559.91
2485;353102;6470000;2559.3
2486;353102;6470000;2560.43
2487;353102;6470000;2562.91
2488;353102;6470000;2563.83
2489;353102;6470000;2563.26
2490;353102;6470000;2561.92
2491;353102;6470000;2559.19
2492;353102;6470000;2556.49
2493;353102;6470000;2553.52
2494;353102;6470000;2551.31
2495;353102;6470000;2549.75
2496;353102;6470000;2549.35
2497;353102;6470000;2549.66
2498;353102;6470000;2550.23
2499;353102;6470000;2551.42
2500;353102;6470000;2553.13
2501;353102;6470000;2556.06
2502;353102;6470000;2559.1
2503;353102;6470000;2564.27
2504;353102;6470000;2569.55
2505;353102;6470000;2575.5
2506;353102;6470000;2579.27
2507;353102;6470000;2584.17
2508;353102;6470000;2587
2509;353102;6470000;2585.58
2510;353102;6470000;2584.11
2511;353102;6470000;2583.37
2512;353102;6470000;2582.8
2513;353102;6470000;2582.21
2514;353102;6470000;2581.17
2515;353102;6470000;2580.55
2516;353102;6470000;2580.36
2517;353102;6470000;2580.5
2518;353102;6470000;2580.53
2519;353202;6460000;2590.59
2520;353202;6460000;2590.13
2521;353202;6460000;2589.23
2522;353202;6460000;2587.68
2523;353202;6460000;2585.72
2524;353202;6460000;2583.94
2525;353202;6460000;2582.44
2526;353202;6460000;2581.34
2527;353202;6460000;2580.1
2528;353202;6460000;2579.12
2529;353202;6460000;2577.07
2530;353202;6460000;2575.2
2531;353202;6460000;2574.12
2532;353202;6460000;2573.19
2533;353202;6460000;2571.36
2534;353202;6460000;2568.39
2535;353202;6460000;2566.61
2536;353202;6460000;2565.09
2537;353202;6460000;2564.63
2538;353202;6460000;2565.17
2539;353202;6460000;2565.04
2540;353202;6460000;2563.92
2541;353202;6460000;2563.76
2542;353202;6460000;2563.83
2543;353202;6460000;2563.12
2544;353202;6460000;2561.77
2545;353202;6460000;2566.26
2546;353202;6460000;2569.63
2547;353202;6460000;2572.85
2548;353202;6460000;2577.1
2549;353202;6460000;2579.4
2550;353202;6460000;2580.56
2551;353202;6460000;2580.79
2552;353202;6460000;2579.31
2553;353202;6470000;2575.93
2554;353202;6470000;2572.28
2555;353202;6470000;2567.74
2556;353202;6470000;2564.17
2557;353202;6470000;2565.55
2558;353202;6470000;2568.49
2559;353202;6470000;2572.28
2560;353202;6470000;2576.16
2561;353202;6470000;2579.62
2562;353202;6470000;2581.52
2563;353202;6470000;2582.55
2564;353202;6470000;2581.87
2565;353202;6470000;2581.14
2566;353202;6470000;2580.2
2567;353202;6470000;2578.59
2568;353202;6470000;2577.42
2569;353202;6470000;2577.53
2570;353202;6470000;2577.43
2571;353202;6470000;2575.94
2572;353202;6470000;2570.96
2573;353202;6470000;2567.71
2574;353202;6470000;2565.22
2575;353202;6470000;2564.46
2576;353202;6470000;2563.76
2577;353202;6470000;2562.37
2578;353202;6470000;2560.45
2579;353202;6470000;2560.47
2580;353202;6470000;2562.59
2581;353202;6470000;2563.22
2582;353202;6470000;2562.82
2583;353202;6470000;2560.47
2584;353202;6470000;2557.31
2585;353202;6470000;2554.98
2586;353202;6470000;2552.79
2587;353202;6470000;2550.09
2588;353202;6470000;2548.39
2589;353202;6470000;2547.76
2590;353202;6470000;2547.9
2591;353202;6470000;2548.56
2592;353202;6470000;2549.63
2593;353202;6470000;2551.12
2594;353202;6470000;2553.75
2595;353202;6470000;2557.55
2596;353202;6470000;2561.93
2597;353202;6470000;2566.59
2598;353202;6470000;2572.78
2599;353202;6470000;2577.79
2600;353202;6470000;2582.09
2601;353202;6470000;2586.5
2602;353202;6470000;2586.14
2603;353202;6470000;2584.3
2604;353202;6470000;2582.72
2605;353202;6470000;2582.2
2606;353202;6470000;2582.3
2607;353202;6470000;2581.71
2608;353202;6470000;2580.42
2609;353202;6470000;2579.67
2610;353202;6470000;2579.55
2611;353202;6470000;2579.88
2612;353202;6470000;2580.02
2613;353202;6470000;2580.13
2614;353202;6470000;2579.95
2615;353202;6470000;2579.15
2616;353202;6470000;2578.36
2617;353302;6460000;2590.49
2618;353302;6460000;2590.01
2619;353302;6460000;2588.66
2620;353302;6460000;2586.76
2621;353302;6460000;2584.67
2622;353302;6460000;2582.09
2623;353302;6460000;2578.77
2624;353302;6460000;2577.98
2625;353302;6460000;2577.62
2626;353302;6460000;2576.41
2627;353302;6460000;2574.69
2628;353302;6460000;2573.75
2629;353302;6460000;2573.1
2630;353302;6460000;2572.2
2631;353302;6460000;2570.79
2632;353302;6460000;2568.78
2633;353302;6460000;2567.51
2634;353302;6460000;2566.78
2635;353302;6460000;2567.27
2636;353302;6460000;2567.72
2637;353302;6460000;2567.98
2638;353302;6460000;2568.11
2639;353302;6460000;2566.84
2640;353302;6460000;2565.95
2641;353302;6460000;2565.66
2642;353302;6460000;2565.4
2643;353302;6460000;2567.12
2644;353302;6460000;2569.52
2645;353302;6460000;2571.89
2646;353302;6460000;2575.22
2647;353302;6460000;2579.05
2648;353302;6460000;2580.52
2649;353302;6460000;2581.37
2650;353302;6460000;2580.78
2651;353302;6470000;2577.2
2652;353302;6470000;2573.68
2653;353302;6470000;2569.96
2654;353302;6470000;2563.44
2655;353302;6470000;2566.06
2656;353302;6470000;2568.98
2657;353302;6470000;2573.39
2658;353302;6470000;2578.93
2659;353302;6470000;2581.43
2660;353302;6470000;2582.94
2661;353302;6470000;2584.46
2662;353302;6470000;2584.19
2663;353302;6470000;2582.9
2664;353302;6470000;2582.3
2665;353302;6470000;2582.27
2666;353302;6470000;2580.02
2667;353302;6470000;2579.17
2668;353302;6470000;2579.4
2669;353302;6470000;2581.54
2670;353302;6470000;2574.42
2671;353302;6470000;2569.49
2672;353302;6470000;2566.65
2673;353302;6470000;2565.92
2674;353302;6470000;2566.51
2675;353302;6470000;2564.14
2676;353302;6470000;2562.16
2677;353302;6470000;2559.89
2678;353302;6470000;2561.7
2679;353302;6470000;2562.62
2680;353302;6470000;2562.81
2681;353302;6470000;2558.43
2682;353302;6470000;2555.56
2683;353302;6470000;2553.79
2684;353302;6470000;2551.62
2685;353302;6470000;2548.89
2686;353302;6470000;2547.51
2687;353302;6470000;2546.97
2688;353302;6470000;2546.63
2689;353302;6470000;2547.17
2690;353302;6470000;2548.55
2691;353302;6470000;2549.74
2692;353302;6470000;2551.4
2693;353302;6470000;2555.36
2694;353302;6470000;2560.07
2695;353302;6470000;2563.81
2696;353302;6470000;2568.91
2697;353302;6470000;2575.35
2698;353302;6470000;2580.21
2699;353302;6470000;2583.96
2700;353302;6470000;2587.04
2701;353302;6470000;2584.63
2702;353302;6470000;2581.93
2703;353302;6470000;2580.95
2704;353302;6470000;2580.85
2705;353302;6470000;2580.73
2706;353302;6470000;2581.04
2707;353302;6470000;2579.47
2708;353302;6470000;2578.79
2709;353302;6470000;2578.18
2710;353302;6470000;2578.73
2711;353302;6470000;2579.46
2712;353302;6470000;2579.71
2713;353302;6470000;2579.84
2714;353302;6470000;2579.41
2715;353302;6470000;2578.58
2716;353402;6460000;2590.62
2717;353402;6460000;2589.97
2718;353402;6460000;2588.28
2719;353402;6460000;2586.25
2720;353402;6460000;2583.33
2721;353402;6460000;2579.84
2722;353402;6460000;2576.39
2723;353402;6460000;2574.75
2724;353402;6460000;2574.18
2725;353402;6460000;2573.37
2726;353402;6460000;2572.76
2727;353402;6460000;2572.29
2728;353402;6460000;2571.85
2729;353402;6460000;2571.32
2730;353402;6460000;2570.83
2731;353402;6460000;2569.74
2732;353402;6460000;2568.9
2733;353402;6460000;2568.75
2734;353402;6460000;2569.37
2735;353402;6460000;2570.62
2736;353402;6460000;2571.46
2737;353402;6460000;2571.74
2738;353402;6460000;2570.02
2739;353402;6460000;2569.06
2740;353402;6460000;2568.79
2741;353402;6460000;2569.01
2742;353402;6460000;2569.16
2743;353402;6460000;2570.41
2744;353402;6460000;2572.21
2745;353402;6460000;2574.41
2746;353402;6460000;2577.85
2747;353402;6460000;2580.3
2748;353402;6460000;2581.64
2749;353402;6460000;2581.79
2750;353402;6470000;2578.97
2751;353402;6470000;2575.48
2752;353402;6470000;2571.58
2753;353402;6470000;2567.96
2754;353402;6470000;2567.64
2755;353402;6470000;2570.5
2756;353402;6470000;2575.18
2757;353402;6470000;2579.65
2758;353402;6470000;2582.56
2759;353402;6470000;2584.22
2760;353402;6470000;2585.27
2761;353402;6470000;2585.44
2762;353402;6470000;2584.6
2763;353402;6470000;2583.98
2764;353402;6470000;2583.4
2765;353402;6470000;2581.9
2766;353402;6470000;2580.36
2767;353402;6470000;2579.87
2768;353402;6470000;2579.11
2769;353402;6470000;2575.52
2770;353402;6470000;2570.27
2771;353402;6470000;2566.58
2772;353402;6470000;2565.68
2773;353402;6470000;2567.25
2774;353402;6470000;2565.62
2775;353402;6470000;2562.79
2776;353402;6470000;2559.37
2777;353402;6470000;2558.73
2778;353402;6470000;2559.58
2779;353402;6470000;2559.19
2780;353402;6470000;2556.57
2781;353402;6470000;2553.73
2782;353402;6470000;2551.72
2783;353402;6470000;2549.69
2784;353402;6470000;2548.2
2785;353402;6470000;2546.85
2786;353402;6470000;2546.25
2787;353402;6470000;2546.26
2788;353402;6470000;2546.91
2789;353402;6470000;2547.71
2790;353402;6470000;2548.77
2791;353402;6470000;2550.37
2792;353402;6470000;2552.84
2793;353402;6470000;2557.12
2794;353402;6470000;2561.27
2795;353402;6470000;2566.24
2796;353402;6470000;2571.1
2797;353402;6470000;2576.5
2798;353402;6470000;2581.18
2799;353402;6470000;2586.86
2800;353402;6470000;2584.72
2801;353402;6470000;2581.92
2802;353402;6470000;2579.62
2803;353402;6470000;2578.32
2804;353402;6470000;2577.96
2805;353402;6470000;2577.74
2806;353402;6470000;2578.35
2807;353402;6470000;2577.61
2808;353402;6470000;2576.89
2809;353402;6470000;2576.49
2810;353402;6470000;2577.09
2811;353402;6470000;2578.19
2812;353402;6470000;2578.86
2813;353402;6470000;2579.32
2814;353402;6470000;2579.41
2815;353402;6470000;2578.89
2816;353502;6460000;2590.94
2817;353502;6460000;2590.26
2818;353502;6460000;2588.28
2819;353502;6460000;2586.29
2820;353502;6460000;2582.65
2821;353502;6460000;2578.4
2822;353502;6460000;2575.17
2823;353502;6460000;2572.46
2824;353502;6460000;2571.5
2825;353502;6460000;2571.27
2826;353502;6460000;2571.12
2827;353502;6460000;2570.96
2828;353502;6460000;2571.01
2829;353502;6460000;2571.03
2830;353502;6460000;2570.8
2831;353502;6460000;2570.34
2832;353502;6460000;2570.02
2833;353502;6460000;2570.02
2834;353502;6460000;2570.62
2835;353502;6460000;2572.29
2836;353502;6460000;2573.48
2837;353502;6460000;2573.49
2838;353502;6460000;2572.1
2839;353502;6460000;2571.32
2840;353502;6460000;2571.07
2841;353502;6460000;2571
2842;353502;6460000;2571.04
2843;353502;6460000;2571.78
2844;353502;6460000;2572.89
2845;353502;6460000;2574.86
2846;353502;6460000;2577.41
2847;353502;6460000;2580.08
2848;353502;6460000;2581.82
2849;353502;6460000;2582.22
2850;353502;6470000;2580.06
2851;353502;6470000;2576.92
2852;353502;6470000;2573.19
2853;353502;6470000;2570.43
2854;353502;6470000;2569.81
2855;353502;6470000;2572
2856;353502;6470000;2576.15
2857;353502;6470000;2579.63
2858;353502;6470000;2582.9
2859;353502;6470000;2584.65
2860;353502;6470000;2585.56
2861;353502;6470000;2585.72
2862;353502;6470000;2585.28
2863;353502;6470000;2584.68
2864;353502;6470000;2583.76
2865;353502;6470000;2582.56
